timestamp,open,high,low,close,volume
2024-09-18 09:30:00,407.5568542817845,417.8126885747244,406.7521757028678,417.1789802579409,38996062
2024-09-18 11:30:00,417.2051886868942,417.89568537062365,414.7550371485908,415.77505410562674,38771118
2024-09-18 13:30:00,415.8512981779938,417.2852901637372,406.8098921683818,415.5199857552867,38186000
2024-09-18 15:30:00,415.547929204177,417.6141201837453,410.1207484053162,416.1109379019072,9728462
